Chr	Tajima
Transcript_90278	-0.601982
Transcript_90279	0.146152
Transcript_90280	-1.029009
Transcript_90281	-1.250933
Transcript_90282	-0.758826
Transcript_90283	-1.413192
Transcript_90284	0.146450
Transcript_90285	1.424081
Transcript_90286	-0.495684
Transcript_90287	-0.466478
Transcript_90288	-0.705282
Transcript_90289	-0.739007
Transcript_90290	-0.745059
Transcript_90291	-0.494900
Transcript_90292	0.458618
Transcript_90293	-0.036757
Transcript_90294	-1.228050
Transcript_90295	-1.738708
Transcript_90296	-0.585243
Transcript_90297	-1.145796
Transcript_90298	-1.379693
Transcript_90299	-0.824289
Transcript_90300	-0.118398
Transcript_90301	-1.360062
Transcript_90302	-1.154706
Transcript_90303	-0.960783
Transcript_90304	-0.367092
Transcript_90305	-1.079035
Transcript_90306	-0.373709
Transcript_90307	-0.653410
Transcript_90308	-0.833262
Transcript_90309	-0.328660
Transcript_90310	-0.490465
Transcript_90311	-0.199001
Transcript_90312	-1.494209
Transcript_90313	-1.124625
Transcript_90314	-0.761199
Transcript_90315	-1.460306
Transcript_90316	-1.066692
Transcript_90317	-1.066753
Transcript_90318	-0.689891
Transcript_90319	1.556625
Transcript_90320	-0.247123
Transcript_90321	-0.478972
Transcript_90322	-0.079396
Transcript_90323	-0.458390
Transcript_90324	-0.127081
Transcript_90325	-0.700333
Transcript_90326	-0.743066
Transcript_90327	-0.829502
Transcript_90328	-0.238776
Transcript_90329	-0.442403
Transcript_90330	-0.684939
Transcript_90331	-0.634125
Transcript_90332	-0.449551
Transcript_90333	-0.770276
Transcript_90335	-0.491725
Transcript_90336	-0.929892
Transcript_90337	-0.972882
Transcript_90338	-0.577660
Transcript_90339	1.134051
Transcript_90340	-0.145464
Transcript_90341	-1.238452
Transcript_90342	0.094363
Transcript_90343	-1.057758
Transcript_90344	-0.072858
Transcript_90345	-0.169886
Transcript_90346	0.064414
Transcript_90347	-1.445161
Transcript_90348	-0.607925
Transcript_90349	-0.706732
Transcript_90350	-1.096911
Transcript_90351	-0.212109
Transcript_90352	0.020954
Transcript_90353	-0.414651
Transcript_90354	1.028889
Transcript_90355	-0.465624
Transcript_90356	-0.739191
Transcript_90357	-0.763291
Transcript_90358	0.001824
Transcript_90359	-0.445521
Transcript_90360	-1.861597
Transcript_90361	0.692405
Transcript_90362	-0.098065
Transcript_90363	-1.167130
Transcript_90364	-0.714863
Transcript_90365	-0.389812
Transcript_90366	0.666169
Transcript_90367	-0.341581
Transcript_90368	-1.313404
Transcript_90369	-0.938778
Transcript_90370	-1.359289
Transcript_90371	1.542929
Transcript_90372	0.239935
Transcript_90373	-0.994003
Transcript_90374	-0.000155
Transcript_90375	-1.198292
Transcript_90376	-2.328485
Transcript_90377	0.111641
Transcript_90378	-2.020460
Transcript_90379	-1.932283
Transcript_90380	0.476965
Transcript_90381	-0.443031
Transcript_90382	-1.755847
Transcript_90383	0.092519
Transcript_90384	-1.151222
Transcript_90385	1.119661
Transcript_90386	0.866689
Transcript_90387	-1.288132
Transcript_90388	-1.509751
Transcript_90389	-1.488947
Transcript_90390	0.193991
Transcript_90391	-0.325062
Transcript_90392	0.789477
Transcript_90393	-2.393951
Transcript_90394	-1.755462
Transcript_90395	-1.235127
Transcript_90396	-1.060091
Transcript_90397	-1.745070
Transcript_90398	-1.292685
Transcript_90399	-0.683039
Transcript_90400	-0.769436
Transcript_90401	-0.575446
Transcript_90402	-0.611434
Transcript_90403	0.196032
Transcript_90404	-1.496772
Transcript_90405	-0.787001
Transcript_90406	-0.094987
Transcript_90407	-1.337599
Transcript_90408	-0.087820
Transcript_90409	-1.271704
Transcript_90410	-0.525485
Transcript_90411	-1.404309
Transcript_90412	-0.473621
Transcript_90413	-1.263224
Transcript_90414	-1.072109
Transcript_90415	-0.258214
Transcript_90416	-1.563393
Transcript_90417	-0.254282
Transcript_90418	-1.531605
Transcript_90419	-1.089472
Transcript_90420	0.807218
Transcript_90421	0.006318
Transcript_90422	0.031672
Transcript_90423	-0.274814
Transcript_90424	-1.072690
Transcript_90425	0.008060
Transcript_90426	-1.301909
Transcript_90427	-0.831476
Transcript_90428	0.465796
Transcript_90429	0.076682
Transcript_90430	-0.696935
Transcript_90431	-0.920346
Transcript_90432	-0.676764
Transcript_90433	-1.127678
Transcript_90434	0.166219
Transcript_90435	-0.316858
Transcript_90436	-0.562707
Transcript_90437	-0.490030
Transcript_90438	-0.342678
Transcript_90439	-0.502844
Transcript_90440	-0.936272
Transcript_90441	0.258029
Transcript_90442	-1.296552
Transcript_90443	0.115776
Transcript_90444	-0.112691
Transcript_90445	-0.628007
Transcript_90446	-0.714973
Transcript_90447	-0.714980
Transcript_90448	-0.533295
Transcript_90449	0.700919
Transcript_90450	0.060364
Transcript_90451	-1.308945
Transcript_90452	-0.835737
Transcript_90453	-0.355325
Transcript_90454	-0.576911
Transcript_90455	-0.804097
Transcript_90456	-0.437313
Transcript_90457	-1.048632
Transcript_90458	-1.308841
Transcript_90459	-1.200677
Transcript_90460	-0.711560
Transcript_90461	-1.028413
Transcript_90462	-0.602848
Transcript_90463	0.402863
Transcript_90464	-0.249926
Transcript_90465	-1.223508
Transcript_90466	-0.507445
Transcript_90467	1.456246
Transcript_90468	-1.622544
Transcript_90469	-0.865566
Transcript_90470	-0.004141
Transcript_90471	-0.565689
Transcript_90472	-0.153599
Transcript_90473	-0.266874
Transcript_90474	-0.750869
Transcript_90475	-0.654922
Transcript_90476	-0.161132
Transcript_90477	-0.254544
Transcript_90478	-0.895120
Transcript_90479	-0.601996
Transcript_90480	-0.830240
Transcript_90481	1.545695
Transcript_90482	-0.748841
Transcript_90483	0.717968
Transcript_90484	0.603330
Transcript_90485	-1.001955
Transcript_90486	-0.789605
Transcript_90487	0.127583
Transcript_90488	-1.168940
Transcript_90489	-0.069781
Transcript_90490	-0.696449
Transcript_90491	-1.783546
Transcript_90492	-1.826501
Transcript_90493	-1.634745
Transcript_90494	-0.384043
Transcript_90495	-0.973624
Transcript_90496	-1.661644
Transcript_90497	-0.226467
Transcript_90498	0.092350
Transcript_90499	-0.319771
Transcript_90500	-0.596731
Transcript_90501	-0.600731
Transcript_90502	-0.086535
Transcript_90503	0.181237
Transcript_90504	-1.435124
Transcript_90505	-0.446037
Transcript_90506	0.590708
Transcript_90507	-0.556207
Transcript_90508	-0.820704
Transcript_90509	-0.331567
Transcript_90510	-0.323180
Transcript_90511	-0.067350
Transcript_90512	-0.371161
Transcript_90513	-0.331384
Transcript_90514	-0.503009
Transcript_90515	-0.450877
Transcript_90516	-0.493404
Transcript_90517	-0.966666
Transcript_90518	-0.645433
Transcript_90519	-1.253631
Transcript_90520	-0.212197
Transcript_90521	-0.756340
Transcript_90522	0.174796
Transcript_90523	-0.200948
Transcript_90524	-0.235387
Transcript_90525	-0.371135
Transcript_90526	-0.529316
Transcript_90527	-0.227141
Transcript_90528	-0.041615
Transcript_90529	-1.481763
Transcript_90530	-2.268627
Transcript_90531	-0.116502
Transcript_90532	-0.856513
Transcript_90533	-1.091394
Transcript_90534	-0.791212
Transcript_90535	-1.382614
Transcript_90536	0.279557
Transcript_90537	-0.455021
Transcript_90538	-0.428021
Transcript_90539	-0.544913
Transcript_90540	0.224545
Transcript_90541	-1.829378
Transcript_90542	-1.190534
Transcript_90543	0.088556
Transcript_90544	-0.792071
Transcript_90545	-1.026593
Transcript_90546	0.100445
Transcript_90547	-0.374903
Transcript_90548	-1.120066
Transcript_90549	0.334737
Transcript_90550	-0.217827
Transcript_90551	-0.980343
Transcript_90552	-1.050306
Transcript_90553	0.022981
Transcript_90554	0.172027
Transcript_90555	-0.630599
Transcript_90556	-0.381600
Transcript_90557	-0.907340
Transcript_90558	-1.032902
Transcript_90559	-0.085393
Transcript_90560	-0.956702
Transcript_90561	-0.750824
Transcript_90562	-0.038578
Transcript_90563	-0.823795
Transcript_90564	-0.180455
Transcript_90565	-1.199713
Transcript_90566	-0.794810
Transcript_90567	0.517688
Transcript_90568	-0.499861
Transcript_90569	0.809842
Transcript_90570	-1.180639
Transcript_90571	0.908305
Transcript_90572	-0.687702
Transcript_90573	-0.250722
Transcript_90574	0.412897
Transcript_90575	-0.221130
Transcript_90576	-1.500106
Transcript_90577	-1.113820
Transcript_90578	-0.764365
Transcript_90579	-1.204281
Transcript_90580	0.488290
Transcript_90581	0.001813
Transcript_90582	-0.778504
Transcript_90583	-1.586023
Transcript_90584	-1.331153
Transcript_90585	-1.846820
Transcript_90586	-0.680610
Transcript_90587	0.065177
Transcript_90588	-1.302829
Transcript_90589	-0.858358
Transcript_90590	0.291339
Transcript_90591	-0.429788
Transcript_90592	-1.410379
Transcript_90593	-0.648117
Transcript_90594	-0.248241
Transcript_90595	-0.379252
Transcript_90596	-0.941371
Transcript_90597	-0.057065
Transcript_90598	0.424907
Transcript_90599	-1.837718
Transcript_90600	-1.087405
Transcript_90601	0.046328
Transcript_90602	-1.436944
Transcript_90603	-0.709358
Transcript_90604	-0.195079
Transcript_90605	0.622746
Transcript_90606	-1.879874
Transcript_90607	0.053457
Transcript_90608	0.148102
Transcript_90609	0.266135
Transcript_90610	0.740611
Transcript_90611	-0.626156
Transcript_90612	-0.646345
Transcript_90613	-0.199381
Transcript_90614	-0.078687
Transcript_90615	-0.106220
Transcript_90616	-0.125458
Transcript_90617	-0.333525
Transcript_90618	-0.465072
Transcript_90619	0.531329
Transcript_90620	-1.325313
Transcript_90621	-0.710289
Transcript_90622	-1.567365
Transcript_90623	-0.659057
Transcript_90624	0.507766
Transcript_90626	0.367635
Transcript_90627	-0.323603
Transcript_90628	-1.173865
Transcript_90629	-0.576150
Transcript_90630	-1.044968
Transcript_90631	-0.819870
Transcript_90632	-1.040793
Transcript_90633	0.990656
Transcript_90634	-0.695090
Transcript_90635	-0.266115
Transcript_90636	-2.448781
Transcript_90637	-0.288747
Transcript_90638	-0.440905
Transcript_90639	-0.798365
Transcript_90640	-1.448066
Transcript_90641	-0.186643
Transcript_90642	-0.896837
Transcript_90643	-0.599366
Transcript_90644	-0.740340
Transcript_90645	-0.771768
Transcript_90646	-1.687106
Transcript_90647	-0.981724
Transcript_90648	-0.277794
Transcript_90649	1.029522
Transcript_90650	2.416893
Transcript_90651	-0.143336
Transcript_90652	-0.089721
Transcript_90653	-0.233229
Transcript_90654	-0.183778
Transcript_90655	-0.806154
Transcript_90656	0.333233
Transcript_90657	-0.331671
Transcript_90658	0.853525
Transcript_90659	-0.327465
Transcript_90660	0.201222
Transcript_90661	-0.378999
Transcript_90662	-0.638496
Transcript_90663	-1.097223
Transcript_90664	-1.591543
Transcript_90665	-0.933521
Transcript_90666	-0.746298
Transcript_90667	-0.744268
Transcript_90668	-0.210402
Transcript_90669	-1.131151
Transcript_90670	-0.993503
Transcript_90671	-0.671438
Transcript_90672	-0.541200
Transcript_90673	-1.390399
Transcript_90674	-1.522698
Transcript_90675	-1.065697
Transcript_90676	-0.816462
Transcript_90677	-0.282468
Transcript_90678	0.029656
Transcript_90679	-2.175986
Transcript_90680	-1.454802
Transcript_90681	-0.236526
Transcript_90682	-0.902794
Transcript_90683	-0.688293
Transcript_90684	-0.680615
Transcript_90685	-0.429897
Transcript_90686	2.160901
Transcript_90687	-0.642084
Transcript_90688	-0.401224
Transcript_90689	-1.328154
Transcript_90690	-0.624957
Transcript_90691	-0.691417
Transcript_90692	-1.290765
Transcript_90693	-0.257367
Transcript_90694	-1.157617
Transcript_90695	-0.366484
Transcript_90696	0.381199
Transcript_90697	-1.231794
Transcript_90698	-1.936836
Transcript_90699	-0.478908
Transcript_90700	0.947656
Transcript_90701	-0.745698
Transcript_90702	-0.643391
Transcript_90703	-0.266522
Transcript_90704	0.877903
Transcript_90705	-0.943043
Transcript_90706	-0.825134
Transcript_90707	-0.907216
Transcript_90708	-0.807550
Transcript_90709	-0.948796
Transcript_90710	-1.261944
Transcript_90711	-1.101534
Transcript_90712	-0.622558
Transcript_90713	0.013107
Transcript_90714	-0.315058
Transcript_90715	-0.590576
Transcript_90716	-0.299836
Transcript_90717	0.558653
Transcript_90718	-1.000669
Transcript_90719	-0.717221
Transcript_90720	-0.716983
Transcript_90721	-0.232070
Transcript_90722	-1.467106
Transcript_90723	-0.471121
Transcript_90724	0.184533
Transcript_90725	-0.125663
Transcript_90726	-0.529700
Transcript_90727	0.073580
Transcript_90728	-2.070210
Transcript_90729	-0.782080
Transcript_90730	-0.708656
Transcript_90731	-0.713816
Transcript_90732	-0.242956
Transcript_90733	-0.271751
Transcript_90734	0.099416
Transcript_90735	-0.661489
Transcript_90736	-0.970645
Transcript_90737	-0.520897
Transcript_90738	0.258792
Transcript_90739	-0.669805
Transcript_90740	-0.069295
Transcript_90741	0.049909
Transcript_90742	-0.403112
Transcript_90743	-0.666437
Transcript_90744	-0.556059
Transcript_90745	0.380166
Transcript_90746	-0.957761
Transcript_90747	-0.857904
Transcript_90748	-0.958105
Transcript_90749	0.123323
Transcript_90750	-0.691346
Transcript_90751	-0.500301
Transcript_90752	-0.313123
Transcript_90753	-0.632420
Transcript_90754	-1.191136
Transcript_90755	-0.553487
Transcript_90756	1.350986
Transcript_90757	-1.732042
Transcript_90758	0.286898
Transcript_90759	-0.338832
Transcript_90760	-0.702244
Transcript_90761	-0.692406
Transcript_90762	-0.872576
Transcript_90763	-0.665091
Transcript_90764	-1.031901
Transcript_90765	-0.751725
Transcript_90766	-1.295960
Transcript_90769	-0.298846
Transcript_90771	-0.906655
Transcript_90772	-0.173018
Transcript_90773	-0.417086
Transcript_90774	-1.033217
Transcript_90775	-0.807034
Transcript_90776	-0.988522
Transcript_90777	-0.514045
Transcript_90778	-0.915686
Transcript_90779	-1.106704
Transcript_90780	0.818494
Transcript_90781	-0.154809
Transcript_90782	-0.456606
Transcript_90783	-1.247052
Transcript_90784	-0.501507
Transcript_90785	0.267583
Transcript_90786	-0.622576
Transcript_90787	-0.312547
Transcript_90788	0.090875
Transcript_90789	-0.900970
Transcript_90790	-0.634287
Transcript_90791	-0.062849
Transcript_90792	-0.879035
Transcript_90793	-0.275834
Transcript_90794	-0.592168
Transcript_90795	0.071459
Transcript_90796	-0.629184
Transcript_90797	-0.137638
Transcript_90798	0.436750
Transcript_90799	-0.755362
Transcript_90800	-0.444898
Transcript_90801	-0.659948
Transcript_90802	-0.123670
Transcript_90803	-0.451684
Transcript_90804	-1.009784
Transcript_90805	0.203054
Transcript_90806	-0.462086
Transcript_90807	-0.839023
Transcript_90808	-0.924568
Transcript_90809	-0.368682
Transcript_90810	-1.188285
Transcript_90812	-1.032386
Transcript_90813	0.166211
Transcript_90814	-1.042145
Transcript_90815	-0.712037
Transcript_90816	-0.902771
Transcript_90817	-0.266770
Transcript_90818	-0.065366
Transcript_90819	-0.529035
Transcript_90820	-0.409615
Transcript_90821	0.147824
Transcript_90822	-0.599526
Transcript_90823	-0.609272
Transcript_90824	-0.307622
Transcript_90825	-0.458197
Transcript_90826	0.037574
Transcript_90827	0.150948
Transcript_90828	0.143326
Transcript_90829	-0.626151
Transcript_90830	-0.570045
Transcript_90831	-0.637634
Transcript_90832	-0.472236
Transcript_90833	-0.356587
Transcript_90834	-0.487488
Transcript_90835	-0.971705
Transcript_90836	-0.863135
Transcript_90837	-0.353018
Transcript_90838	-0.768841
Transcript_90839	-0.229225
Transcript_90841	-1.041819
Transcript_90842	0.057029
Transcript_90843	0.281748
Transcript_90844	-0.927647
Transcript_90845	-1.282885
Transcript_90846	-0.730051
Transcript_90847	-0.734960
Transcript_90848	-0.822791
Transcript_90849	-1.168146
Transcript_90850	-1.062555
Transcript_90851	-0.567826
Transcript_90852	-0.997250
Transcript_90853	-0.548251
Transcript_90854	-0.773538
Transcript_90855	-0.758276
Transcript_90856	-0.626105
Transcript_90857	-0.716848
Transcript_90858	0.878106
Transcript_90859	-1.267103
Transcript_90860	0.615473
Transcript_90861	0.273062
Transcript_90862	0.425110
Transcript_90863	0.300767
Transcript_90864	-0.480750
Transcript_90865	-0.114271
Transcript_90866	-0.964919
Transcript_90867	-0.819756
Transcript_90868	-1.537302
Transcript_90869	-0.058920
Transcript_90870	-0.496795
Transcript_90871	-0.785272
Transcript_90872	-1.237383
Transcript_90873	0.133661
Transcript_90874	-1.164585
Transcript_90875	-1.134493
Transcript_90876	-0.857032
Transcript_90877	-2.173188
Transcript_90878	-1.071022
Transcript_90879	-1.224649
Transcript_90880	-0.508638
Transcript_90881	-1.015380
Transcript_90882	-0.707395
Transcript_90883	-0.251989
Transcript_90884	-1.008440
Transcript_90885	-0.238395
Transcript_90886	-1.160598
Transcript_90887	-0.377088
Transcript_90888	-0.235137
Transcript_90889	-0.181195
Transcript_90890	-1.597970
Transcript_90891	-1.060675
Transcript_90892	-0.714927
Transcript_90893	-0.822308
Transcript_90894	-0.584265
Transcript_90895	-0.698140
Transcript_90896	-0.670788
Transcript_90897	-0.496973
Transcript_90898	-0.592931
Transcript_90899	-1.473825
Transcript_90900	-0.436672
Transcript_90901	-0.671532
Transcript_90902	-0.257034
Transcript_90903	-1.239753
Transcript_90904	0.086739
Transcript_90905	-0.631379
Transcript_90906	-0.642895
Transcript_90907	0.328004
Transcript_90908	-0.303612
Transcript_90909	0.136066
Transcript_90910	-0.700878
Transcript_90911	-0.769278
Transcript_90912	-1.561181
Transcript_90913	-0.360142
Transcript_90914	-2.126584
Transcript_90915	-1.474383
Transcript_90916	-0.924928
Transcript_90917	-0.651361
Transcript_90918	-0.256637
Transcript_90919	-0.513128
Transcript_90920	-0.979579
Transcript_90921	-0.337258
Transcript_90922	-0.115876
Transcript_90923	-0.753891
Transcript_90924	-0.979257
Transcript_90925	-0.973494
Transcript_90926	-0.649368
Transcript_90927	-0.588537
Transcript_90928	-0.510004
Transcript_90929	-0.608980
Transcript_90930	-0.302140
Transcript_90931	-0.497329
Transcript_90932	-0.157364
Transcript_90933	-0.383309
Transcript_90934	-1.117744
Transcript_90935	-0.121393
Transcript_90936	-0.576576
Transcript_90937	-0.656791
Transcript_90938	-0.987892
Transcript_90939	-0.395954
Transcript_90940	-1.626581
Transcript_90941	-1.409354
Transcript_90942	0.298493
Transcript_90943	0.069650
Transcript_90944	-0.310617
Transcript_90945	0.125723
Transcript_90946	0.057922
Transcript_90947	0.993902
Transcript_90948	-1.204937
Transcript_90949	-0.748356
Transcript_90950	-1.232312
Transcript_90951	-0.991740
